date,price
2023-09-12,25160.658203125
2023-09-13,25837.5546875
2023-09-14,26228.27734375
2023-09-15,26533.818359375
2023-09-16,26606.19921875
2023-09-17,26567.927734375
2023-09-18,26532.994140625
2023-09-19,26760.8515625
2023-09-20,27210.228515625
2023-09-21,27129.83984375
2023-09-22,26564.056640625
2023-09-23,26578.556640625
2023-09-24,26579.373046875
2023-09-25,26253.775390625
2023-09-26,26294.7578125
2023-09-27,26209.498046875
2023-09-28,26355.8125
2023-09-29,27024.841796875
2023-09-30,26911.689453125
2023-10-01,26967.396484375
2023-10-02,27976.798828125
2023-10-03,27508.251953125
2023-10-04,27429.07421875
2023-10-05,27798.646484375
2023-10-06,27412.123046875
2023-10-07,27946.78125
2023-10-08,27971.677734375
2023-10-09,27934.47265625
2023-10-10,27589.201171875
2023-10-11,27392.076171875
