block,date_time,reward,usd_rewards
354452900,2024-07-28 20:33:32,6.093008161411174e+21,29643.814972210723
354552900,2024-07-29 10:27:22,6.099106390107957e+21,29649.913200907507
354652900,2024-07-30 00:20:42,6.160054410422208e+21,29710.861221221756
354752900,2024-07-30 14:14:02,6.188981750365413e+21,29739.78856116496
354852900,2024-07-31 04:07:22,6.237630915562448e+21,29788.437726361997
354952900,2024-07-31 18:00:47,6.70994411909196e+21,30260.75092989151
355052900,2024-08-01 07:54:13,6.82039257486508e+21,30371.19938566463
355152900,2024-08-01 21:47:33,6.948476916681716e+21,30499.283727481266
355252900,2024-08-02 11:41:38,6.97309483438243e+21,30523.90164518198
355352900,2024-08-03 01:34:58,7.029134768855297e+21,30579.941579654846
355452900,2024-08-03 15:28:18,7.068696514628985e+21,30619.503325428534
355552900,2024-08-04 05:21:38,7.131283461373115e+21,30682.090272172667
355652900,2024-08-04 19:14:58,7.297946433751478e+21,30848.75324455103
355752900,2024-08-05 09:08:18,7.630156255637267e+21,31180.963066436816
355852900,2024-08-05 23:01:39,8.304023109570782e+21,31854.829920370332
355952900,2024-08-06 12:54:59,8.772585147404555e+21,32323.391958204105
356052900,2024-08-07 02:48:32,8.810868737983154e+21,32361.675548782703
356152900,2024-08-07 16:41:52,8.850809926907972e+21,32401.61673770752
356252900,2024-08-08 06:35:12,8.889948809693664e+21,32440.75562049321
356352900,2024-08-08 20:28:32,8.947596657774338e+21,32498.403468573888
356452900,2024-08-09 10:21:52,8.974711425543651e+21,32525.518236343203
356552900,2024-08-10 00:17:06,9.03039958313154e+21,32581.20639393109
356652900,2024-08-10 14:10:48,9.058843752062052e+21,32609.6505628616
356752900,2024-08-11 04:04:51,9.063255554905352e+21,32614.0623657049
356852900,2024-08-11 17:58:11,9.118584374031244e+21,32669.391184830794
356952900,2024-08-12 07:51:31,9.12979517103072e+21,32680.60198183027
357052900,2024-08-12 21:44:51,9.167024624634038e+21,32717.83143543359
357152900,2024-08-13 11:38:11,9.203805803944508e+21,32754.61261474406
357252900,2024-08-14 01:32:43,9.295649490976388e+21,32846.456301775936
357352900,2024-08-14 15:26:04,9.451341076457845e+21,33002.14788725739
357452900,2024-08-15 05:19:24,9.481151873366025e+21,33031.95868416557
357552900,2024-08-15 19:12:45,9.852593230605877e+21,33403.400041405424
357652900,2024-08-16 09:06:08,9.865614139740171e+21,33416.42095053972
357752900,2024-08-16 23:00:01,9.90485590045524e+21,33455.66271125479
357852900,2024-08-17 12:59:09,9.91056076586993e+21,33461.36757666948
357952900,2024-08-18 02:52:29,1.012304900861687e+22,33673.85581941642
358052900,2024-08-18 16:45:49,1.0184483486753937e+22,33735.29029755349
358152900,2024-08-19 06:39:09,1.01920099974355e+22,33742.816808235046
358252900,2024-08-19 20:32:37,1.043721008808894e+22,33988.01689888849
358352900,2024-08-20 10:25:57,1.045977298050162e+22,34010.57979130117
358452900,2024-08-21 00:19:17,1.057662479619864e+22,34127.43160699819
358552900,2024-08-21 14:12:37,1.0678628165278868e+22,34229.43497607842
358652900,2024-08-22 04:05:59,1.0766474652451376e+22,34317.281463250925
358752900,2024-08-22 17:59:25,1.0832470008584265e+22,34383.27681938381
358852900,2024-08-23 07:55:23,1.0844787599785876e+22,34395.59441058543
358952900,2024-08-23 21:49:05,1.0945269697569471e+22,34496.07650836902
359052900,2024-08-24 11:42:32,1.100094542503226e+22,34551.75223583181
359152900,2024-08-25 01:35:52,1.1196828145597616e+22,34747.63495639717
359252900,2024-08-25 15:29:12,1.1225925033541409e+22,34776.73184434096
359352900,2024-08-26 05:22:32,1.1342351076453922e+22,34893.157887253474
359452900,2024-08-26 19:16:04,1.1505280033742509e+22,35056.08684454206
359552900,2024-08-27 09:17:23,1.1517343508325026e+22,35068.15031912457
359652900,2024-08-27 23:10:43,1.1541180006135356e+22,35091.98681693491
359752900,2024-08-28 13:09:56,1.1598284956705367e+22,35149.09176750491
359852900,2024-08-29 03:09:04,1.1676250281638063e+22,35227.057092437615
359952900,2024-08-29 17:02:32,1.1739130721126245e+22,35289.937531925796
360052900,2024-08-30 06:56:04,1.1778068104786391e+22,35328.87491558594
360152900,2024-08-30 20:49:24,1.1987183328689211e+22,35537.99013948876
360252900,2024-08-31 10:43:09,1.199862341648194e+22,35549.43022728149
360352900,2024-09-01 00:36:29,1.214296006213605e+22,35693.7668729356
360452900,2024-09-01 14:30:32,1.216765398209478e+22,35718.46079289433
360552900,2024-09-02 04:24:08,1.2316973870725191e+22,35867.78068152474
360652900,2024-09-02 18:17:30,1.2357756225248037e+22,35908.563036047584
360752900,2024-09-03 08:10:52,1.238874813222734e+22,35939.55494302689
360852900,2024-09-03 22:04:18,1.2423464073069664e+22,35974.27088386921
360952900,2024-09-04 11:57:38,1.242620856287299e+22,35977.01537367253
361052900,2024-09-05 01:50:58,1.244765848530054e+22,35998.46529610009
361152900,2024-09-05 15:44:18,1.2536969682492424e+22,36087.776493291974
361252900,2024-09-06 05:37:38,1.2576172037913717e+22,36126.97884871327
361352900,2024-09-06 19:31:01,1.2613636373516642e+22,36164.44318431619
361452900,2024-09-07 09:24:41,1.2682212623426844e+22,36233.01943422639
361552900,2024-09-07 23:18:02,1.2912498463898568e+22,36463.30527469812
361652900,2024-09-08 13:11:22,1.292623042705904e+22,36477.03723785859
361752900,2024-09-09 03:04:42,1.295420900407456e+22,36505.01581487411
361852900,2024-09-09 16:58:18,1.2995467524337968e+22,36546.27433513752
361952900,2024-09-10 06:51:54,1.3028317223539532e+22,36579.12403433908
362052900,2024-09-10 20:51:06,1.3078939722744563e+22,36629.74653354411
362152900,2024-09-11 10:44:38,1.3081603128953353e+22,36632.4099397529
362252900,2024-09-12 00:38:06,1.3401680144423696e+22,36952.48695522324
362352900,2024-09-12 14:31:37,1.3542832929045716e+22,37093.63973984527
362452900,2024-09-13 04:24:59,1.373174854392668e+22,37282.55535472623
362552900,2024-09-13 18:18:28,1.3791894726699852e+22,37342.7015374994
362652900,2024-09-14 08:11:55,1.384133811957648e+22,37392.14493037603
362752900,2024-09-14 22:05:16,1.4122048519170458e+22,37672.85532997001
362852900,2024-09-15 11:58:38,1.412857691526892e+22,37679.38372606847
362952900,2024-09-16 01:51:58,1.4253475898811692e+22,37804.282709611245
363052900,2024-09-16 15:45:24,1.4512450708981785e+22,38063.257519781335
363152900,2024-09-17 05:38:44,1.4540858686052705e+22,38091.665496852256
363252900,2024-09-17 19:32:04,1.4585189736579116e+22,38135.996547378665
363352900,2024-09-18 09:25:28,1.462179565615404e+22,38172.60246695359
363452900,2024-09-18 23:18:52,1.4653419345954537e+22,38204.226156754085
363552900,2024-09-19 13:12:13,1.5028812442224724e+22,38579.61925302427
363652900,2024-09-20 03:05:37,1.5099252264236686e+22,38650.05907503623
363752900,2024-09-20 16:59:02,1.5146441279054193e+22,38697.24808985374
363852900,2024-09-21 06:53:10,1.5166425181157591e+22,38717.23199195714
363952900,2024-09-21 20:46:34,1.5317307788134451e+22,38868.114598934
364052900,2024-09-22 10:39:58,1.5331686640301602e+22,38882.49345110115
364152900,2024-09-23 00:33:24,1.5348991656902888e+22,38899.798467702436
364252900,2024-09-23 14:26:51,1.5776052007886804e+22,39326.858818686356
364352900,2024-09-24 04:20:24,1.5830514750301133e+22,39381.32156110068
364452900,2024-09-24 18:13:44,1.6103548977418795e+22,39654.355788218345
364552900,2024-09-25 08:07:07,1.613254425154924e+22,39683.35106234879
364652900,2024-09-25 22:00:30,1.6251752950256015e+22,39802.55976105556
364752900,2024-09-26 11:53:59,1.6285979934096468e+22,39836.78674489602
364852900,2024-09-27 01:47:19,1.6435754179589917e+22,39986.560990389466
364952900,2024-09-27 15:40:40,1.650867964519542e+22,40059.48645599497
365052900,2024-09-28 05:34:00,1.6526643899960629e+22,40077.45071076018
365152900,2024-09-28 19:27:21,1.6653225110520048e+22,40204.0319213196
365252900,2024-09-29 09:20:49,1.6673812124757687e+22,40224.618935557235
365352900,2024-09-29 23:14:09,1.6705087691486753e+22,40255.894502286304
365452900,2024-09-30 13:07:29,1.6874796225055924e+22,40425.60303585547
365552900,2024-10-01 03:00:49,1.6948613045333017e+22,40499.41985613256
365652900,2024-10-01 16:54:09,1.7072595655559332e+22,40623.40246635888
365752900,2024-10-02 06:48:16,1.7158753444394076e+22,40709.560255193624
365852900,2024-10-02 20:41:36,1.728443260820255e+22,40835.2394190021
365952900,2024-10-03 10:34:56,1.7298218872118555e+22,40849.0256829181
366052900,2024-10-04 00:28:39,1.734798831091086e+22,40898.79512171041
366152900,2024-10-04 14:22:01,1.7379731875085333e+22,40930.53868588488
366252900,2024-10-05 04:15:27,1.7475948596451934e+22,41026.75540725148
366352900,2024-10-05 18:08:50,1.7501546556318108e+22,41052.353367117656
366452900,2024-10-06 08:02:12,1.7560914199569347e+22,41111.7210103689
366552900,2024-10-06 21:55:33,1.77176128791774e+22,41268.419689976945
366652900,2024-10-07 11:48:53,1.7909726132411304e+22,41460.532943210856
366752900,2024-10-08 01:42:13,1.797022307625654e+22,41521.02988705609
